"","photoId","comments"
"1588","47687280612","[https://www.flickr.com/photos/136139412@N03] Many thanks for your lovely words Mya, what a gang of mischief makers we have lined up here.
The excitement level is really going up now as you can imagine.
Catch up very soon<U+0001F495><U+0001F337><U+0001F618><U+0001F40E><U+0001F437><U+0001F602><U+0001F602><U+0001F602>xx"
"1589","47687280612","[https://www.flickr.com/photos/159244049@N03] Glad you liked those clips as well this morning Sue, to me that was when comedy was really funny. I suppose it was the days before the PC brigade put the handcuffs on comedy as we know it.
Re Fools &amp; Horses, no matter how many times we watch the scene with the chandelier and you know what's coming, we still fall about, take care and thank you<U+0001F33A><U+0001F377><U+0001F377><U+0001F377><U+0001F40E><U+0001F437><U+0001F602><U+0001F602><U+0001F602>"
"1590","47687280612","[https://www.flickr.com/photos/86832534@N03] You must wonder what possessed you the day you gave me that pig Paul.
Again yesterday though in an isolated location, someone saw me take the seat belt off Horace and take him out of the Childs seat that he rides in, and do you know they looked but said nothing<U+0001F602><U+0001F602><U+0001F602>
Hope the game goes in your favour, enjoy<U+26BD><U+FE0F><U+26BD><U+FE0F><U+26BD><U+FE0F><U+0001F37B><U+0001F37B><U+0001F37B><U+0001F40E><U+0001F437><U+0001F602><U+0001F602><U+0001F602>"
"1591","47687280612","[https://www.flickr.com/photos/lindsey1611] Do you know Lindsey this photo was taken only yards from the famous fern, the distant cousin of the Umbellifer, not only that, the fern was taken on the 28.04 18. these rascals 29.04.19. could lightning strike twice, I think not.
Umbellifers are beautiful, and this lot are just a gang of rascals.
Oh did I laugh yesterday when I did this, even as old as I am I will never grow up.
Have a lovely week<U+0001F495><U+0001F339><U+0001F339><U+0001F377><U+0001F377><U+0001F377><U+0001F60E><U+0001F40E><U+0001F40E><U+0001F602><U+0001F602><U+0001F602>"
"1592","47687280612","[https://www.flickr.com/photos/137633664@N05] Did I enjoy your stunt? Why each emoji is the equivalent of 12 shock waves. Horace can tell you that means they're strong enough to topple the London Bridge (which a kind man with a bad comb over once offered to sell me, but I only had dollars and not pound notes). 

So, Mr. P, I enjoyed it, and if you could arrange it, there's still one more central figure in your life who needs to make a cameo, and you've known her for over 40 years!"
"1593","47687280612","[https://www.flickr.com/photos/17469730@N00] I wonder if Horace would go under the code of 00swine if appointed the new Bond, that is if Daniel does hand over his Aston ?
You will be pleased to know that Horace is taking flying lessons and he will be the future Top Gun<U+2708><U+FE0F> pilot of the Typhoon so we can sleep easy
Thanks Bri you are a star<U+0001F40E><U+0001F437><U+0001F37B><U+0001F37B><U+0001F602><U+0001F602><U+0001F602>"
"1594","47687280612","[https://www.flickr.com/photos/0264-47] Surely Kate it is only a matter of time before the men in white coats take me away don't encourage me <U+0001F601>
Appreciate your input<U+0001F337><U+0001F44D><U+0001F60E><U+0001F377><U+0001F377><U+0001F377><U+0001F40E><U+0001F437><U+0001F602><U+0001F602><U+0001F602>"
"1595","47687280612","[https://www.flickr.com/photos/144418880@N05] Oh Paul I do not think I will ever grow up, and it is too late to think about it now.
Now what is the next project boys, upwards and onwards<U+0001F377><U+0001F377><U+0001F377><U+0001F40E><U+0001F437><U+0001F602><U+0001F602><U+0001F602>"
"1596","47687280612","Brian. I seriously needed some H&amp;H Hijinks today.  I think young X is a serious student by his steady gaze on Hoof.  Did you notice that [https://www.flickr.com/photos/86832534@N03/] did not mention the Tottenham Team name ( shhhhh....Hot Spurs)  perhaps out of respect for Hoof and X ?    Ouch <U+0001F635><U+0001F635>"
"1597","47687280612","[https://www.flickr.com/photos/62377624@N05/] <U+0001F602><U+0001F602>good one!"
"1598","47687280612","[https://www.flickr.com/photos/146552072@N04] Miracles are possible Lisa, however your request may take a little longer<U+0001F483>
work in progress shall we say.
Your little friend has arrived don't think she had a very good journey, she did not want a drink, very unusual 
Take care<U+0001F495><U+0001F339><U+0001F40E><U+0001F437><U+0001F602><U+0001F602><U+0001F602>"
"1599","47687280612","[https://www.flickr.com/photos/arsatty] Hi Anne I just pity the poor passengers on the train if Tottenham win, it will be messy I am sure<U+0001F37B><U+0001F37B><U+0001F37B><U+0001F37B><U+0001F37B><U+0001F37B><U+26BD><U+FE0F><U+26BD><U+FE0F><U+26BD><U+FE0F><U+26BD><U+FE0F><U+0001F40E><U+0001F437><U+0001F377><U+0001F377><U+0001F377><U+0001F602><U+0001F602><U+0001F602>"
"1600","47687280612","[http://www.flickr.com/photos/137633664@N05/]  I promise if there was anything else going on my comments would be a little more impassioned!! <U+0001F648><U+0001F602>"
"1601","47687280612","[http://www.flickr.com/photos/137633664@N05/]  that's because you make such a good brew.. How could I refuse <U+0001F602><U+0001F602>"
"1602","47687280612",":) Brilliant, Brian, toodle pip to you too !"
"1603","47687280612","[http://www.flickr.com/photos/11720107@N06/]  that's really good<U+0001F602>...only they ain't Hot tonight and chances are nearly over..<U+26BD><U+FE0F>"
"1604","47687280612","[http://www.flickr.com/photos/136139412@N03/]  they've been improving in the 2nd half.. Shame Son's not there he's always good for a late one"
"1605","47687280612","[https://www.flickr.com/photos/136139412@N03/] [https://www.flickr.com/photos/142127040@N02/] just checked the score.   The Hotties better hustle."
"1606","47687280612","[http://www.flickr.com/photos/11720107@N06/]  not to be tonight.. Could be worse tho"
"1607","47687280612","[http://www.flickr.com/photos/11720107@N06/]   [http://www.flickr.com/photos/142127040@N02/]  was a good game and Ajax's goalkeeper saved a few good attempts."
"1608","47687280612","[http://www.flickr.com/photos/86832534@N03/]  commiserations<U+26BD><U+FE0F>, always the 2nd leg. Have a laugh here instead<U+0001F602>"
"1609","47687280612","<a href=""/photos/136139412@N03/"" rel=""noreferrer nofollow"">Mya on/off</a>  I haven't got BT sport so been following online.. It looked pretty even from the stats"
"1610","47687280612","[https://www.flickr.com/photos/142127040@N02/] [https://www.flickr.com/photos/11720107@N06/] [https://www.flickr.com/photos/136139412@N03/] [https://www.flickr.com/photos/137633664@N05/] I need a hug <U+0001F602><U+0001F602><U+0001F602><U+0001F602>"
"1611","47687280612","[http://www.flickr.com/photos/86832534@N03/]  M get a grip <U+0001F602><U+0001F602><U+0001F602><U+0001F602>"
"1612","47687280612","[https://www.flickr.com/photos/142127040@N02/] lol <U+0001F602><U+0001F602>"
"1613","47687280612","[http://www.flickr.com/photos/86832534@N03/]  PS I'm sure there's a few hairy fellow supporters around that will oblige <U+0001F609>"
"1614","47687280612","[https://www.flickr.com/photos/137633664@N05/] I’m looking forward to seeing Horace again soon. He’s the reason I’m heading down there <U+0001F602>"
"1615","47687280612","[https://www.flickr.com/photos/86832534@N03/] A hug, man up and go and put some more wood and coal in the engine of your train Paul <U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F682>"
"1616","47687280612","<U+0001F602><U+0001F602><U+0001F40E>X <U+0001F416><U+0001F44D>Absolutely brilliant Brian, what a team!! Little Horace is so cute in those wellies! <U+0001F60D>"
"1617","47687280612","[https://www.flickr.com/photos/137633664@N05/] I’ve rolled up my sleeves and I’m stroking the fire as we speak <U+0001F525>"
"1618","47687280612","[http://www.flickr.com/photos/86832534@N03/]   [http://www.flickr.com/photos/142127040@N02/]   [http://www.flickr.com/photos/137633664@N05/]  I'll Make You A Coffee on Thursday!!...you'll be fine once you're off the Train and in the fresh air"
"1619","47687280612","[http://www.flickr.com/photos/86832534@N03/]  you can get arrested on a train for doing that.. Actually you can get arrested most places <U+0001F602><U+0001F602><U+0001F602>"
"1620","47687280612","[https://www.flickr.com/photos/136139412@N03/] any chance of some cake too? Preferably Victoria Sponge if that’s ok"
"1621","47687280612","[https://www.flickr.com/photos/86832534@N03/] Really it must be purrrring along nicely <U+0001F602><U+0001F602><U+0001F602>"
"1622","47687280612","[https://www.flickr.com/photos/142127040@N02/] stoking. Not stroking. Lol - sorry <U+0001F602>"
"1623","47687280612","[http://www.flickr.com/photos/136139412@N03/]  carrot cake  for me please, Mya [http://www.flickr.com/photos/86832534@N03/]  Victoria sponge?? As  [http://www.flickr.com/photos/137633664@N05/]  said man up <U+0001F602><U+0001F602>"
"1624","47687280612","I have a lot of time to kill on this train ........... <U+0001F602><U+0001F602>"
"1625","47687280612","[http://www.flickr.com/photos/86832534@N03/]  oh I bet you wish you had android.. You can edit on here not like your posh apple stuff <U+0001F602>"
"1626","47687280612","[https://www.flickr.com/photos/75894761@N08/] You should have seen the mess he made of his seat with those wellies when he got back in the car Gill<U+0001F463><U+0001F463><U+0001F463><U+0001F463><U+0001F463><U+0001F463><U+0001F463><U+0001F377><U+0001F377><U+0001F377><U+0001F40E><U+0001F437><U+0001F602><U+0001F602><U+0001F602><U+0001F602>"
"1627","47687280612","[http://www.flickr.com/photos/86832534@N03/]  Time for stroking<U+0001F631>...I know its after the watershed and you need something to do..but as  [http://www.flickr.com/photos/142127040@N02/]  said...<U+0001F694>"
"1628","47687280612","[https://www.flickr.com/photos/142127040@N02/] are you saying that my choice of cake is somewhat less than masculine? <U+0001F602><U+0001F602>"
"1629","47687280612","[http://www.flickr.com/photos/142127040@N02/]   [http://www.flickr.com/photos/137633664@N05/]   [http://www.flickr.com/photos/86832534@N03/]  always cake and in many varieties at any good party, tea coffee and strong stuff too"
"1630","47687280612","Oh Charlotte - ye of little faith!! At least our good friend's scepticism has led to this rare sighting of the noble steed. Listen well Project X - and as for the thought of Horace's pink wellies replacing Mr Craig's white trunks...<U+0001F416><U+0001F30A><U+0001F378><U+0001F386>"
"1631","47687280612","[http://www.flickr.com/photos/86832534@N03/]  yes <U+0001F602>"
"1632","47687280612","[https://www.flickr.com/photos/136139412@N03/] [https://www.flickr.com/photos/142127040@N02/] - I think we might have polluted Brian’s stream. And I know he takes pride in keeping it serious <U+0001F602>"
"1633","47687280612","[http://www.flickr.com/photos/136139412@N03/]  well if if I didn't have a wedding I'd be whizzing my way up the M5 in time for 11am!! <U+0001F60A><U+0001F60A>"
"1634","47687280612","[http://www.flickr.com/photos/86832534@N03/]  he is actually sat here crying.. I think it's something like.. &quot;why me&quot; <U+0001F602><U+0001F437><U+0001F40E>"
"1635","47687280612","[http://www.flickr.com/photos/137633664@N05/]  I'm really sorry, Sir..."
"1636","47687280612","[http://www.flickr.com/photos/137633664@N05/]  but it was him.. [http://www.flickr.com/photos/86832534@N03/]"
"1637","47687280612","[http://www.flickr.com/photos/136139412@N03/]  it so was, Mya.. But then again it usually is <U+0001F602><U+0001F602>"
"1638","47687280612","[http://www.flickr.com/photos/142127040@N02/]  do you get away with more now that you're sat with  [http://www.flickr.com/photos/137633664@N05/]  ?"
"1639","47687280612","[https://www.flickr.com/photos/136139412@N03/] Crying with laughter Mya, this is better than any football match <U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F44D><U+0001F60E><U+0001F40E><U+0001F437>"
"1640","47687280612","[http://www.flickr.com/photos/137633664@N05/]  it is<U+0001F602><U+0001F602><U+0001F609><U+0001F609>"
"1641","47687280612","[https://www.flickr.com/photos/137633664@N05/] I’m sorry that my dear friends [https://www.flickr.com/photos/136139412@N03/] and [https://www.flickr.com/photos/142127040@N02/] polluted your stream tonight. I tried my hardest to stop them."
"1642","47687280612","[http://www.flickr.com/photos/136139412@N03/]  no lol.. I'm just a faster runner <U+0001F602><U+0001F40E>"
"1643","47687280612","[http://www.flickr.com/photos/86832534@N03/]  the £5 just wasn't enough! <U+0001F602>"
"1644","47687280612","[http://www.flickr.com/photos/86832534@N03/]  do you want cake with your coffee?<U+0001F370>"
"1645","47687280612","[https://www.flickr.com/photos/86832534@N03/] Hey Paul, the train don’t stop Birmingham Tuesday <U+0001F602><U+0001F602><U+0001F602>"
"1646","47687280612","[https://www.flickr.com/photos/142127040@N02/] [https://www.flickr.com/photos/136139412@N03/] you two should be separated :-)"
"1647","47687280612","[https://www.flickr.com/photos/137633664@N05/] isn’t that a twist on a Cornish joke by ......Jethro? <U+0001F602>"
"1648","47687280612","[http://www.flickr.com/photos/86832534@N03/]  I'd like to see you try <U+0001F602><U+0001F602>"
"1649","47687280612","[http://www.flickr.com/photos/86832534@N03/]  aren't most of his <U+0001F602><U+0001F602><U+0001F602>"
"1650","47687280612","[https://www.flickr.com/photos/142127040@N02/] <U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602>"
"1651","47687280612","[http://www.flickr.com/photos/86832534@N03/]  let us meet first,  [http://www.flickr.com/photos/142127040@N02/]   [http://www.flickr.com/photos/137633664@N05/]"
"1652","47687280612","[http://www.flickr.com/photos/136139412@N03/]  we need a Flickr meet up!!"
"1653","47687280612","[http://www.flickr.com/photos/142127040@N02/]  We do! Plenty of this year left, so we should organise something. xx"
"1654","47687280612","OMG, you did it, Brian! See what I started by doubting you? Actually, I never did doubt you - I just wanted to see what Hoof looked like. And now we get to meet Project X as well.  And poor Horace looks like he's &quot;hoofing&quot; out of there - after all, two horses - you never know what they might do to a little pig with pink boots on. You crack me up - thank you for this! :)
Sorry I'm late to the party - just been crazy busy lately..."
"1655","47687280612","[https://www.flickr.com/photos/127257756@N06] Actually, Emma, I did have faith - faith that Brian would actually post Hoof so we could see him for ourselves, and now he's here for the world to see ::))"
"1656","47687280612","[http://www.flickr.com/photos/137633664@N05/]  this would be the perfect Flickr photo shoot in that alternative universe where our little Flickr gang get to meet up and take some photos together....imagine the privilege for us all getting to shoot H&amp;H!! (and I mean shoot in the nicest possible way of course <U+0001F602><U+0001F631>)....right just off to make sure you haven't tried to sneak this into Umbellifers Unlimited along with the 'fern' <U+0001F33F><U+0001F33F><U+0001F602><U+0001F602><U+0001F602><U+0001F377><U+0001F377><U+0001F377><U+0001F40E><U+0001F437><U+0001F40E><U+0001F437>"
"1657","47687280612","I look forward to see Horace in the top gun shades ,,,,,,Bri"
"1658","47687280612","The secret's out!"
"1659","47687280612","<a href=""/photos/136139412@N03/"" rel=""noreferrer nofollow"">Mya on/off</a>  definitely!! Tho I think we would have to adopt the &quot;what happens on a Flickr meet up.. Stays on the  Flickr meet up&quot; attitude! <U+0001F60A>"
"1660","47687280612","[https://www.flickr.com/photos/lindsey1611] OMGoodness Lindsey, lightning has struck twice<U+0001F483><U+0001F389><U+0001F389><U+0001F389><U+0001F437><U+0001F40E><U+0001F602><U+0001F602><U+0001F602>"
"1661","47687280612","[http://www.flickr.com/photos/137633664@N05/]  <U+0001F602><U+0001F602><U+0001F602> number 7!!! This wasn't there earlier how did H&amp;H engineer this?! <U+0001F40E><U+0001F437><U+0001F602> well deserved and I hope will move to number 1 by the end of the day! <U+0001F60D><U+0001F49A><U+0001F60D><U+0001F49A><U+0001F389><U+0001F389><U+0001F389><U+0001F389><U+0001F389><U+0001F389><U+0001F389><U+0001F389>"
"1662","47687280612","[https://www.flickr.com/photos/143667505@N07/] I do have a bluebell shot in the woods on this same day near where the fern was taken."
"1663","47687280612","Omg. This is brilliant - happy Explore H &amp; H. Now the whole world will see how we spent yesterday polluting Brian’s stream [https://www.flickr.com/photos/137633664@N05/] [https://www.flickr.com/photos/136139412@N03/] [https://www.flickr.com/photos/142127040@N02/]"
"1664","47687280612","Wow, great !"
"1665","47687280612","Congrats Brian, H&amp;H!!! What a team! <U+0001F40E><U+0001F416><U+0001F60E><U+0001F602>
 [https://www.flickr.com/photos/86832534@N03] Very entertaining though! <U+0001F602>"
"1666","47687280612","[https://www.flickr.com/photos/86832534@N03/] Graham Norton has just phoned, would H &amp; H like to be interviewed for his show, they are thinking <U+0001F914><U+0001F40E><U+0001F437><U+0001F602><U+0001F602><U+0001F602>"
"1667","47687280612","[https://www.flickr.com/photos/75894761@N08/] Oh Gill this thing is bigger than the both of us, we could all go global, the 6 o’clock news tonight who knows <U+0001F490><U+0001F483><U+0001F40E><U+0001F437><U+0001F602><U+0001F602>"
"1668","47687280612","[https://www.flickr.com/photos/24482362@N05/] Cheers Yann, you have no idea what you have stumbled across here, this is history in the making<U+0001F602><U+0001F602><U+0001F602>"
"1669","47687280612","[https://www.flickr.com/photos/75894761@N08/] lol, thanks Gill <U+0001F602><U+0001F602>"
"1670","47687280612","nice shot! ;-)"
"1671","47687280612","[http://www.flickr.com/photos/75894761@N08/]   [http://www.flickr.com/photos/137633664@N05/]   [http://www.flickr.com/photos/86832534@N03/]   [http://www.flickr.com/photos/142127040@N02/]  I think the 'polluting' has been trumped by the comment 3 above this one <U+0001F62F> honestly, what do people think is going on in this photo!!?? <U+0001F631><U+0001F602> Brian please cover Hoof and Horace's eyes <U+0001F648><U+0001F648>"
"1672","47687280612","[https://www.flickr.com/photos/143667505@N07/] Sorted Lindsey, Horace called his friends <U+0001F479><U+0001F40E><U+0001F437><U+0001F602><U+0001F602><U+0001F602>"
"1673","47687280612","[https://www.flickr.com/photos/140065141@N08] Cheers Mac<U+0001F602>"
"1674","47687280612","[https://www.flickr.com/photos/86832534@N03] When is the next Tottenham game Paul, perhaps we all upload that day and get into Explore, I predict a riot<U+0001F602><U+0001F602><U+0001F602>"
"1675","47687280612","[http://www.flickr.com/photos/86832534@N03/]  hee hee.. Either they will be amused or we will all be sent to Flickr Jail.. FOREVER!!"
"1676","47687280612","[http://www.flickr.com/photos/86832534@N03/]  oi you.. Grabbing all the glory!! <U+0001F602><U+0001F602><U+0001F602>"
"1677","47687280612","Excellent shot"
"1678","47687280612","[https://www.flickr.com/photos/44191635@N04/] Thank you Victor, very kind<U+0001F44D>"
"1679","47687280612","Congrats !!"
"1680","47687280612","Congrats Brian+ H &amp; H..I think it is the debut of X that has done this really, Congrats to all esp  [http://www.flickr.com/photos/137633664@N05/]  , tho I know you like your Team to take the glory.. like any footy Manager.<U+0001F3C6>
 [http://www.flickr.com/photos/86832534@N03/]   [http://www.flickr.com/photos/142127040@N02/]  <U+0001F609><U+0001F609><U+0001F602>"
"1681","47687280612","[https://www.flickr.com/photos/136139412@N03/] Thank you as always Mya for your lovely words of praise. However it is all of you good people that join in with all the shenanigans and create the banter who should take the praise for this result <U+0001F495><U+0001F490><U+0001F377><U+0001F377><U+0001F377><U+0001F40E><U+0001F437><U+0001F602><U+0001F602><U+0001F602>"
"1682","47687280612","[http://www.flickr.com/photos/137633664@N05/]  Bri I think putting the X in the source has resulted in you attracting the X rated followers <U+0001F602><U+0001F602><U+0001F602>"
"1683","47687280612","[http://www.flickr.com/photos/143667505@N07/]  ooh he has another one.. I blame it on Project X <U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602>"
"1684","47687280612","[http://www.flickr.com/photos/142127040@N02/]  <U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F648><U+0001F648>"
"1685","47687280612","[http://www.flickr.com/photos/142127040@N02/]  <U+0001F631><U+0001F60D><U+0001F602>"
"1686","47687280612","Mr. P, Congrats on Explore!  And thank you for providing us with an ongoing tale of espionage, debonair 4-footed super spies, and an intricately serialized plot. Your tales fill me with the same happiness as the tickling early morning rays of sun on a green- grass, blue-sky morning in early spring."
"1687","32797972267","That is fantastic Mark. I love your abstract work. Well done!"
"1688","32797972267","Nice."
"1689","32797972267","splendid work!"
"1690","32797972267","Hey Mark
I have admired your website .... a strong portfolio about your beautiful work !
a few minor comments, which in my opinion could be different or perhaps better.

Botanical: too big differences in the photos.
personally I find the last 2 very beautiful and especially special.
does not fit with the rest.
nicer to present in series .... that reinforces the photos.

Urban: perhaps stronger to split into Architecture and Urban life.
the architectural photos together give a strongly balanced whole.
the people in architecture, presented together, also more balanced.

maybe you totally disagree with me .... ;-))
no problem .... just as well a nice presentation of your photography.
Have a nice day Mark !"
"1691","32797972267","[https://www.flickr.com/photos/90175010@N02/] hi Henny! Many thanks for the feedback, appreciate you taking the time to look through the website. You could well be right, ive been thinking of changing the galleries around a bit!"
"1692","32797972267","Wonderful !!!"
"1693","32797972267","Fabulous image, fantastic captured, a very successful job"
"1694","32797972267","Wonderful photo!"
"1695","32797972267","Wonderful., congrats on  E X P L O R E !. Must admit I am a bit jealous. Can't figure out why mine never get selected. Regardless, I also loved your stream. Please take a look at mine  some time too, if you have the chance: 
<a href=""https://www.flickr.com/photos/phil_marion/albums"">www.flickr.com/photos/phil_marion/albums</a>   
You won't be disappointed!

<em>Via <a href=""http://www.fluidr.com/"" rel=""noreferrer nofollow"">Today's Explore at #6 on Fluidr</a></em>"
"1696","32797972267","Dramatic, finest work...."
"1697","32797972267","Nice shot"
"1698","32797972267","Wonderful photo!"
"1699","32797972267","Congrats Mark with this wonderful image....a well deserved explore !"
"1700","32797972267","Admired in Explore; lovely dark tones"
"1701","32797972267","The long exposure time smoothens the water. It represents a nice contrast to the rough rocks.
Good nature shot!"
"1702","32797972267","Excellent shot"
"1703","32797972267","A fabulous stream Mark, like all aspects of your photography and congratulations on Explore!"
"1704","32797972267","Very nice"
"1705","32797972267","Congratulations on Explore. This is a beautiful shot."
"1706","32797972267","Nice pic <U+0001F44D>"
"1707","32797972267","Great landscape"
"1708","32797972267","Great photo - congrats on explore!"
"1709","32797972267","superbe lumière, j'aime beaucoup l'ambiance"
"1710","32797972267","Mesmerizing!"
"1711","32797972267","Nice photography!"
"1712","32797972267","Simple but effective and beautifull !"
"1713","32797972267","I like it ! ;-)"
"1714","32797972267","Beautiful scene and image with great light, color, detail and composition. Excellent work."
"1715","32797972267","Excellent work! Congratulations on Explore!"
"1716","32797972267","Magnifique capture <U+0001F44F><U+0001F44F><U+0001F44F>"
"1717","32797972267","Stunningly moody, nice capture<U+0001F44D>"
"1718","32797972267","Fantastic image Mark &amp; congratulations :)"
"1719","32797972267","Preciosa fotografía"
"1720","32797972267","Beautiful picture"
"1721","32797972267","beautiful..."
"1722","32797972267","Woooow such a nice capture!"
"1723","32797972267","Wonderful moody image."
"1724","32797972267","<U+0001F44D>"
"1725","32797972267","Excellent looking shot - very well done - congrats on Explore!!

<em>Via <a href=""http://www.fluidr.com/"" rel=""noreferrer nofollow"">Today's Explore at #7 on Fluidr</a></em>"
"1726","32797972267","Awesome picture!! Impressed! 
Greets, Frans."
"1727","32797972267","Beautiful!!! Nice work!!!"
"1728","32797972267","Great !!!!!

<em>Via <a href=""http://www.fluidr.com/"" rel=""noreferrer nofollow"">Today's Explore at #7 on Fluidr</a></em>"
"1729","32797972267","Sensational long exposure photo!
Very nice composition.
Congrats on Explore!"
"1730","32797972267","I basically make about $6,000-$8,000 a month online. It’s enough to comfortably replace my old jobs income, especially considering I only work about 10-13 hours a week from home. I was amazed how easy it was after I tried it…
$...
Just Visit Now……  <a href=""http://www.worktoday33.com"" rel=""noreferrer nofollow"">www.worktoday33.com</a>"
"1731","32797972267","Excelente trabajo!
Admirada en <a href=""https://www.flickr.com/groups/3191023@N20"">Fotografiando con Elena y Ricardo.</a>
<a href=""https://www.flickr.com/groups/3191023@N20/""><img src=""https://c1.staticflickr.com/5/4877/46090581721_ddb450eea0_t.jpg"" /></a>"
"1732","32797972267","Free Sex Dating - <a href=""http://www.777sex.org"" rel=""noreferrer nofollow"">www.777sex.org</a>

<em>Via <a href=""http://www.fluidr.com/"" rel=""noreferrer nofollow"">Today's Explore at #7 on Fluidr</a></em>"
"1733","40773998753","Nice detail in the head and neck, where it counts, Kevin.  Good action in the motion blur."
"1734","40773998753","Wow! Excellent head-on flight capture and lighting Kevin."
"1735","40773998753","Well that one came out nice and sharp. I guess we weren't too close after all. Great capture Kevin."
"1736","40773998753","Excellent shot and capture, Kevin!"
"1737","40773998753","Fabulous shot of this little guy! I saw him on Sunday but had the wrong camera if you get my drift..."
"1738","40773998753","That's a winner Kevin with amazing detail on the head and neck!"
"1739","40773998753","Nailed it, Kevan"
"1740","40773998753","Fabulous image, fantastic captured, a very successful job"
"1741","40773998753","Brillant shot"
"1742","40773998753","Wonderful photo!"
"1743","40773998753","Awesome!"
"1744","40773998753","Wow!! Fantastic shot!! Could not be any better.. beautiful light and crisp details. Congrats on Explore!! <U+0001F60A>"
"1745","40773998753","Très belle prise!"
"1746","40773998753","Nice x"
"1747","40773998753","Superbe ! Bravo !"
"1748","40773998753","Excellent capture"
"1749","40773998753","Perfect capture congratulations on explore"
"1750","40773998753","Excellent shot"
"1751","40773998753","Ðu<U+1EE3>c d<U+1EA5>y"
"1752","40773998753","Great shot"
"1753","40773998753","Nice work."
"1754","40773998753","WOW- stunning!!!!"
"1755","40773998753","Just wow!!"
"1756","40773998753","Super-duper shot!"
"1757","40773998753","Une très belle prise .... félicitations !!!"
"1758","40773998753","Amazing capture - well done!"
"1759","40773998753","A masterpiece!"
"1760","40773998753","wow, awesome, sharp and close and a clean background! Well deserved explore!"
"1761","40773998753","Realy great pic! ;-)"
"1762","40773998753","lovely"
"1763","40773998753","excellent capture, bravo !"
"1764","40773998753","Incredible Photograph, Brilliantly Done!"
"1765","40773998753","Great explore Kevin."
"1766","40773998753","Preciosa fotografía"
"1767","40773998753","wonderful!"
"1768","40773998753","Awesome picture!! Impressed! 
Greets, Frans."
"1769","40773998753","Fabulous, fabulous capture!!! WOW!
Nice way to start off the hummingbird season! 8-)
Congrats on Explore.


(hummm....better go set up my feeders!)"
"1770","40773998753","Great !!!!!

<em>Via <a href=""http://www.fluidr.com/"" rel=""noreferrer nofollow"">Today's Explore at #6 on Fluidr</a></em>"
"1771","40773998753","Fantastic in flight capture!
Brilliant colors!
Congrats on Explore!"
"1772","40773998753","Na vida o pior não é errar
E sim, nada aprender
...Com os próprios erros.

Convite à meditação! Fé na vida!

Aproveite bem seu tempo!
Honestamente cumpra sua obrigação!
Dosando prazer, lazer! Em todo momento!
Vida é prece! É devoção!

Coisas banais! Antigos tesouros!
Equívocos fatais! Tons de eternidade!
O sol lento! Farto, duradouro!
Vida! Brilho! Luz! Claridade!

Lenta, cada manhã fluía mansamente!
Tranquila! Eu fã vida afora!
Não como as manhãs, estas de agora!
Que chegam e se vão rapidamente!

Fervorosa...
Lá vou eu!... ... ... Vania Dramis pimenta"
"1773","40773998753","Thanks everyone for the nice comments!"
"1774","40773998753","Free Sex Dating - <a href=""http://www.777sex.org"" rel=""noreferrer nofollow"">www.777sex.org</a>

<em>Via <a href=""http://www.fluidr.com/"" rel=""noreferrer nofollow"">Today's Explore at #6 on Fluidr</a></em>"
"1775","47691595992","Love the puncy colours and DoF Emily"
"1776","47691595992","[https://www.flickr.com/photos/images-twiston] thanks Mike. Glad you like this one. Hope all is good with you."
"1777","47691595992","That's lifted my day Emily... seeing you posting again. Definitely in the pink!"
"1778","47691595992","[https://www.flickr.com/photos/131012412@N07] definitely in the pink, thanks Andy. I want to post every day I just don’t seem to have much time at the moment but I’ve just edited a couple more shots so will share those at some point soon too. Hope you and Kathy are well and happy x"
"1779","47691595992","[http://www.flickr.com/photos/138713324@N04/]  same to you Emily."
"1780","47691595992","Fantastic colours Emily, Look forward to seeing some more Emily <U+0001F60A>"
"1781","47691595992","[https://www.flickr.com/photos/127329277@N03/] thanks James. Hope all is good with you."
"1782","47691595992","[http://www.flickr.com/photos/138713324@N04/]  good thanks, Getti g to the end of my busy spell so hopefully get out with the camera more now<U+0001F60A>, Hope all's good with you too."
"1783","47691595992","A little snookered on this one FG  :)"
"1784","47691595992","Very nice focus!"
"1785","47691595992","I love everything about this shot - the composition, the colours, everything!"
"1786","47691595992","In the pink."
"1787","47691595992","Wonderful macro"
"1788","47691595992","Fabulous image, fantastic captured, a very successful job"
"1789","47691595992","Beautiful macro"
"1790","47691595992","Wonderful photo!"
"1791","47691595992","This dof is amazing, and the colors stunningly beautiful. Congrats on the explore."
"1792","47691595992","Wonderful., congrats on  E X P L O R E !. Must admit I am a bit jealous. Can't figure out why mine never get selected. Regardless, I also loved your stream. Please take a look at mine  some time too, if you have the chance: 
<a href=""https://www.flickr.com/photos/phil_marion/albums"">www.flickr.com/photos/phil_marion/albums</a>   
You won't be disappointed!

<em>Via <a href=""http://www.fluidr.com/"" rel=""noreferrer nofollow"">Today's Explore at #4 on Fluidr</a></em>"
"1793","47691595992","Wonderful, dreamlike Photographie"
